ID_KIID;ID_ZESPOLU;WYRAZENIE;FLAGA_WYSTAPIENIA
360;13;mo¿e zostaæ poci¹gniêta do odpowiedzialnoœci za ka¿de oœwiadczenie zawarte w niniejszym dokumencie, które wprowadza w b³¹d, jest niezgodne ze stanem faktycznym lub niespójne z odpowiednimi czêœciami prospektu emisyjnego UCITS.;False
361;13;mo¿e zostaæ poci¹gniêta do odpowiedzialnoœci za ka¿de oœwiadczenie zawarte w niniejszym dokumencie, które wprowadza w b³¹d, jest niezgodne ze stanem faktycznym lub niespójne z odpowiednimi czêœciami prospektu emisyjnego UCITS.;False
362;13;mo¿e zostaæ poci¹gniêta do odpowiedzialnoœci za ka¿de oœwiadczenie zawarte w niniejszym dokumencie, które wprowadza w b³¹d, jest niezgodne ze stanem faktycznym lub niespójne z odpowiednimi czêœciami prospektu emisyjnego UCITS.;False
363;13;mo¿e zostaæ poci¹gniêta do odpowiedzialnoœci za ka¿de oœwiadczenie zawarte w niniejszym dokumencie, które wprowadza w b³¹d, jest niezgodne ze stanem faktycznym lub niespójne z odpowiednimi czêœciami prospektu emisyjnego UCITS.;False
364;13;mo¿e zostaæ poci¹gniêta do odpowiedzialnoœci za ka¿de oœwiadczenie zawarte w niniejszym dokumencie, które wprowadza w b³¹d, jest niezgodne ze stanem faktycznym lub niespójne z odpowiednimi czêœciami prospektu emisyjnego UCITS.;False
365;13;mo¿e zostaæ poci¹gniêta do odpowiedzialnoœci za ka¿de oœwiadczenie zawarte w niniejszym dokumencie, które wprowadza w b³¹d, jest niezgodne ze stanem faktycznym lub niespójne z odpowiednimi czêœciami prospektu emisyjnego UCITS.;False
366;13;mo¿e zostaæ poci¹gniêta do odpowiedzialnoœci za ka¿de oœwiadczenie zawarte w niniejszym dokumencie, które wprowadza w b³¹d, jest niezgodne ze stanem faktycznym lub niespójne z odpowiednimi czêœciami prospektu emisyjnego UCITS.;False
367;13;mo¿e zostaæ poci¹gniêta do odpowiedzialnoœci za ka¿de oœwiadczenie zawarte w niniejszym dokumencie, które wprowadza w b³¹d, jest niezgodne ze stanem faktycznym lub niespójne z odpowiednimi czêœciami prospektu emisyjnego UCITS.;False
368;13;mo¿e zostaæ poci¹gniêta do odpowiedzialnoœci za ka¿de oœwiadczenie zawarte w niniejszym dokumencie, które wprowadza w b³¹d, jest niezgodne ze stanem faktycznym lub niespójne z odpowiednimi czêœciami prospektu emisyjnego UCITS.;False
369;13;mo¿e zostaæ poci¹gniêta do odpowiedzialnoœci za ka¿de oœwiadczenie zawarte w niniejszym dokumencie, które wprowadza w b³¹d, jest niezgodne ze stanem faktycznym lub niespójne z odpowiednimi czêœciami prospektu emisyjnego UCITS.;False
370;13;mo¿e zostaæ poci¹gniêta do odpowiedzialnoœci za ka¿de oœwiadczenie zawarte w niniejszym dokumencie, które wprowadza w b³¹d, jest niezgodne ze stanem faktycznym lub niespójne z odpowiednimi czêœciami prospektu emisyjnego UCITS.;False
371;13;mo¿e zostaæ poci¹gniêta do odpowiedzialnoœci za ka¿de oœwiadczenie zawarte w niniejszym dokumencie, które wprowadza w b³¹d, jest niezgodne ze stanem faktycznym lub niespójne z odpowiednimi czêœciami prospektu emisyjnego UCITS.;False
372;13;mo¿e zostaæ poci¹gniêta do odpowiedzialnoœci za ka¿de oœwiadczenie zawarte w niniejszym dokumencie, które wprowadza w b³¹d, jest niezgodne ze stanem faktycznym lub niespójne z odpowiednimi czêœciami prospektu emisyjnego UCITS.;False
373;13;mo¿e zostaæ poci¹gniêta do odpowiedzialnoœci za ka¿de oœwiadczenie zawarte w niniejszym dokumencie, które wprowadza w b³¹d, jest niezgodne ze stanem faktycznym lub niespójne z odpowiednimi czêœciami prospektu emisyjnego UCITS.;False
374;13;mo¿e zostaæ poci¹gniêta do odpowiedzialnoœci za ka¿de oœwiadczenie zawarte w niniejszym dokumencie, które wprowadza w b³¹d, jest niezgodne ze stanem faktycznym lub niespójne z odpowiednimi czêœciami prospektu emisyjnego UCITS.;False
375;13;mo¿e zostaæ poci¹gniêta do odpowiedzialnoœci za ka¿de oœwiadczenie zawarte w niniejszym dokumencie, które wprowadza w b³¹d, jest niezgodne ze stanem faktycznym lub niespójne z odpowiednimi czêœciami prospektu emisyjnego UCITS.;False
376;13;mo¿e zostaæ poci¹gniêta do odpowiedzialnoœci za ka¿de oœwiadczenie zawarte w niniejszym dokumencie, które wprowadza w b³¹d, jest niezgodne ze stanem faktycznym lub niespójne z odpowiednimi czêœciami prospektu emisyjnego UCITS.;False
377;13;mo¿e zostaæ poci¹gniêta do odpowiedzialnoœci za ka¿de oœwiadczenie zawarte w niniejszym dokumencie, które wprowadza w b³¹d, jest niezgodne ze stanem faktycznym lub niespójne z odpowiednimi czêœciami prospektu emisyjnego UCITS.;False
378;13;mo¿e zostaæ poci¹gniêta do odpowiedzialnoœci za ka¿de oœwiadczenie zawarte w niniejszym dokumencie, które wprowadza w b³¹d, jest niezgodne ze stanem faktycznym lub niespójne z odpowiednimi czêœciami prospektu emisyjnego UCITS.;False
379;13;mo¿e zostaæ poci¹gniêta do odpowiedzialnoœci za ka¿de oœwiadczenie zawarte w niniejszym dokumencie, które wprowadza w b³¹d, jest niezgodne ze stanem faktycznym lub niespójne z odpowiednimi czêœciami prospektu emisyjnego UCITS.;False
380;13;mo¿e zostaæ poci¹gniêta do odpowiedzialnoœci za ka¿de oœwiadczenie zawarte w niniejszym dokumencie, które wprowadza w b³¹d, jest niezgodne ze stanem faktycznym lub niespójne z odpowiednimi czêœciami prospektu emisyjnego UCITS.;False
381;13;mo¿e zostaæ poci¹gniêta do odpowiedzialnoœci za ka¿de oœwiadczenie zawarte w niniejszym dokumencie, które wprowadza w b³¹d, jest niezgodne ze stanem faktycznym lub niespójne z odpowiednimi czêœciami prospektu emisyjnego UCITS.;False
382;13;mo¿e zostaæ poci¹gniêta do odpowiedzialnoœci za ka¿de oœwiadczenie zawarte w niniejszym dokumencie, które wprowadza w b³¹d, jest niezgodne ze stanem faktycznym lub niespójne z odpowiednimi czêœciami prospektu emisyjnego UCITS.;False
383;13;mo¿e zostaæ poci¹gniêta do odpowiedzialnoœci za ka¿de oœwiadczenie zawarte w niniejszym dokumencie, które wprowadza w b³¹d, jest niezgodne ze stanem faktycznym lub niespójne z odpowiednimi czêœciami prospektu emisyjnego UCITS.;False
384;13;mo¿e zostaæ poci¹gniêta do odpowiedzialnoœci za ka¿de oœwiadczenie zawarte w niniejszym dokumencie, które wprowadza w b³¹d, jest niezgodne ze stanem faktycznym lub niespójne z odpowiednimi czêœciami prospektu emisyjnego UCITS.;False
385;13;mo¿e zostaæ poci¹gniêta do odpowiedzialnoœci za ka¿de oœwiadczenie zawarte w niniejszym dokumencie, które wprowadza w b³¹d, jest niezgodne ze stanem faktycznym lub niespójne z odpowiednimi czêœciami prospektu emisyjnego UCITS.;False
386;13;mo¿e zostaæ poci¹gniêta do odpowiedzialnoœci za ka¿de oœwiadczenie zawarte w niniejszym dokumencie, które wprowadza w b³¹d, jest niezgodne ze stanem faktycznym lub niespójne z odpowiednimi czêœciami prospektu emisyjnego UCITS.;False
387;13;mo¿e zostaæ poci¹gniêta do odpowiedzialnoœci za ka¿de oœwiadczenie zawarte w niniejszym dokumencie, które wprowadza w b³¹d, jest niezgodne ze stanem faktycznym lub niespójne z odpowiednimi czêœciami prospektu emisyjnego UCITS.;False
388;13;mo¿e zostaæ poci¹gniêta do odpowiedzialnoœci za ka¿de oœwiadczenie zawarte w niniejszym dokumencie, które wprowadza w b³¹d, jest niezgodne ze stanem faktycznym lub niespójne z odpowiednimi czêœciami prospektu emisyjnego UCITS.;False
389;13;mo¿e zostaæ poci¹gniêta do odpowiedzialnoœci za ka¿de oœwiadczenie zawarte w niniejszym dokumencie, które wprowadza w b³¹d, jest niezgodne ze stanem faktycznym lub niespójne z odpowiednimi czêœciami prospektu emisyjnego UCITS.;False
390;13;mo¿e zostaæ poci¹gniêta do odpowiedzialnoœci za ka¿de oœwiadczenie zawarte w niniejszym dokumencie, które wprowadza w b³¹d, jest niezgodne ze stanem faktycznym lub niespójne z odpowiednimi czêœciami prospektu emisyjnego UCITS.;False
391;13;mo¿e zostaæ poci¹gniêta do odpowiedzialnoœci za ka¿de oœwiadczenie zawarte w niniejszym dokumencie, które wprowadza w b³¹d, jest niezgodne ze stanem faktycznym lub niespójne z odpowiednimi czêœciami prospektu emisyjnego UCITS.;False
392;13;mo¿e zostaæ poci¹gniêta do odpowiedzialnoœci za ka¿de oœwiadczenie zawarte w niniejszym dokumencie, które wprowadza w b³¹d, jest niezgodne ze stanem faktycznym lub niespójne z odpowiednimi czêœciami prospektu emisyjnego UCITS.;False
393;13;mo¿e zostaæ poci¹gniêta do odpowiedzialnoœci za ka¿de oœwiadczenie zawarte w niniejszym dokumencie, które wprowadza w b³¹d, jest niezgodne ze stanem faktycznym lub niespójne z odpowiednimi czêœciami prospektu emisyjnego UCITS.;False
394;13;mo¿e zostaæ poci¹gniêta do odpowiedzialnoœci za ka¿de oœwiadczenie zawarte w niniejszym dokumencie, które wprowadza w b³¹d, jest niezgodne ze stanem faktycznym lub niespójne z odpowiednimi czêœciami prospektu emisyjnego UCITS.;False
395;13;mo¿e zostaæ poci¹gniêta do odpowiedzialnoœci za ka¿de oœwiadczenie zawarte w niniejszym dokumencie, które wprowadza w b³¹d, jest niezgodne ze stanem faktycznym lub niespójne z odpowiednimi czêœciami prospektu emisyjnego UCITS.;False
396;13;mo¿e zostaæ poci¹gniêta do odpowiedzialnoœci za ka¿de oœwiadczenie zawarte w niniejszym dokumencie, które wprowadza w b³¹d, jest niezgodne ze stanem faktycznym lub niespójne z odpowiednimi czêœciami prospektu emisyjnego UCITS.;False
397;13;mo¿e zostaæ poci¹gniêta do odpowiedzialnoœci za ka¿de oœwiadczenie zawarte w niniejszym dokumencie, które wprowadza w b³¹d, jest niezgodne ze stanem faktycznym lub niespójne z odpowiednimi czêœciami prospektu emisyjnego UCITS.;False
398;13;mo¿e zostaæ poci¹gniêta do odpowiedzialnoœci za ka¿de oœwiadczenie zawarte w niniejszym dokumencie, które wprowadza w b³¹d, jest niezgodne ze stanem faktycznym lub niespójne z odpowiednimi czêœciami prospektu emisyjnego UCITS.;False
399;13;mo¿e zostaæ poci¹gniêta do odpowiedzialnoœci za ka¿de oœwiadczenie zawarte w niniejszym dokumencie, które wprowadza w b³¹d, jest niezgodne ze stanem faktycznym lub niespójne z odpowiednimi czêœciami prospektu emisyjnego UCITS.;False
400;13;mo¿e zostaæ poci¹gniêta do odpowiedzialnoœci za ka¿de oœwiadczenie zawarte w niniejszym dokumencie, które wprowadza w b³¹d, jest niezgodne ze stanem faktycznym lub niespójne z odpowiednimi czêœciami prospektu emisyjnego UCITS.;False
401;13;mo¿e zostaæ poci¹gniêta do odpowiedzialnoœci za ka¿de oœwiadczenie zawarte w niniejszym dokumencie, które wprowadza w b³¹d, jest niezgodne ze stanem faktycznym lub niespójne z odpowiednimi czêœciami prospektu emisyjnego UCITS.;False
402;13;mo¿e zostaæ poci¹gniêta do odpowiedzialnoœci za ka¿de oœwiadczenie zawarte w niniejszym dokumencie, które wprowadza w b³¹d, jest niezgodne ze stanem faktycznym lub niespójne z odpowiednimi czêœciami prospektu emisyjnego UCITS.;False
403;13;mo¿e zostaæ poci¹gniêta do odpowiedzialnoœci za ka¿de oœwiadczenie zawarte w niniejszym dokumencie, które wprowadza w b³¹d, jest niezgodne ze stanem faktycznym lub niespójne z odpowiednimi czêœciami prospektu emisyjnego UCITS.;False
404;13;mo¿e zostaæ poci¹gniêta do odpowiedzialnoœci za ka¿de oœwiadczenie zawarte w niniejszym dokumencie, które wprowadza w b³¹d, jest niezgodne ze stanem faktycznym lub niespójne z odpowiednimi czêœciami prospektu emisyjnego UCITS.;False
405;13;mo¿e zostaæ poci¹gniêta do odpowiedzialnoœci za ka¿de oœwiadczenie zawarte w niniejszym dokumencie, które wprowadza w b³¹d, jest niezgodne ze stanem faktycznym lub niespójne z odpowiednimi czêœciami prospektu emisyjnego UCITS.;False
406;13;mo¿e zostaæ poci¹gniêta do odpowiedzialnoœci za ka¿de oœwiadczenie zawarte w niniejszym dokumencie, które wprowadza w b³¹d, jest niezgodne ze stanem faktycznym lub niespójne z odpowiednimi czêœciami prospektu emisyjnego UCITS.;False
407;13;mo¿e zostaæ poci¹gniêta do odpowiedzialnoœci za ka¿de oœwiadczenie zawarte w niniejszym dokumencie, które wprowadza w b³¹d, jest niezgodne ze stanem faktycznym lub niespójne z odpowiednimi czêœciami prospektu emisyjnego UCITS.;False
408;13;mo¿e zostaæ poci¹gniêta do odpowiedzialnoœci za ka¿de oœwiadczenie zawarte w niniejszym dokumencie, które wprowadza w b³¹d, jest niezgodne ze stanem faktycznym lub niespójne z odpowiednimi czêœciami prospektu emisyjnego UCITS.;False
409;13;mo¿e zostaæ poci¹gniêta do odpowiedzialnoœci za ka¿de oœwiadczenie zawarte w niniejszym dokumencie, które wprowadza w b³¹d, jest niezgodne ze stanem faktycznym lub niespójne z odpowiednimi czêœciami prospektu emisyjnego UCITS.;False
410;13;mo¿e zostaæ poci¹gniêta do odpowiedzialnoœci za ka¿de oœwiadczenie zawarte w niniejszym dokumencie, które wprowadza w b³¹d, jest niezgodne ze stanem faktycznym lub niespójne z odpowiednimi czêœciami prospektu emisyjnego UCITS.;False
411;13;mo¿e zostaæ poci¹gniêta do odpowiedzialnoœci za ka¿de oœwiadczenie zawarte w niniejszym dokumencie, które wprowadza w b³¹d, jest niezgodne ze stanem faktycznym lub niespójne z odpowiednimi czêœciami prospektu emisyjnego UCITS.;False
412;13;mo¿e zostaæ poci¹gniêta do odpowiedzialnoœci za ka¿de oœwiadczenie zawarte w niniejszym dokumencie, które wprowadza w b³¹d, jest niezgodne ze stanem faktycznym lub niespójne z odpowiednimi czêœciami prospektu emisyjnego UCITS.;False
413;13;mo¿e zostaæ poci¹gniêta do odpowiedzialnoœci za ka¿de oœwiadczenie zawarte w niniejszym dokumencie, które wprowadza w b³¹d, jest niezgodne ze stanem faktycznym lub niespójne z odpowiednimi czêœciami prospektu emisyjnego UCITS.;False
414;13;mo¿e zostaæ poci¹gniêta do odpowiedzialnoœci za ka¿de oœwiadczenie zawarte w niniejszym dokumencie, które wprowadza w b³¹d, jest niezgodne ze stanem faktycznym lub niespójne z odpowiednimi czêœciami prospektu emisyjnego UCITS.;False
415;13;mo¿e zostaæ poci¹gniêta do odpowiedzialnoœci za ka¿de oœwiadczenie zawarte w niniejszym dokumencie, które wprowadza w b³¹d, jest niezgodne ze stanem faktycznym lub niespójne z odpowiednimi czêœciami prospektu emisyjnego UCITS.;False
416;13;mo¿e zostaæ poci¹gniêta do odpowiedzialnoœci za ka¿de oœwiadczenie zawarte w niniejszym dokumencie, które wprowadza w b³¹d, jest niezgodne ze stanem faktycznym lub niespójne z odpowiednimi czêœciami prospektu emisyjnego UCITS.;False
417;13;mo¿e zostaæ poci¹gniêta do odpowiedzialnoœci za ka¿de oœwiadczenie zawarte w niniejszym dokumencie, które wprowadza w b³¹d, jest niezgodne ze stanem faktycznym lub niespójne z odpowiednimi czêœciami prospektu emisyjnego UCITS.;False
418;13;mo¿e zostaæ poci¹gniêta do odpowiedzialnoœci za ka¿de oœwiadczenie zawarte w niniejszym dokumencie, które wprowadza w b³¹d, jest niezgodne ze stanem faktycznym lub niespójne z odpowiednimi czêœciami prospektu emisyjnego UCITS.;False
419;13;mo¿e zostaæ poci¹gniêta do odpowiedzialnoœci za ka¿de oœwiadczenie zawarte w niniejszym dokumencie, które wprowadza w b³¹d, jest niezgodne ze stanem faktycznym lub niespójne z odpowiednimi czêœciami prospektu emisyjnego UCITS.;False
420;13;mo¿e zostaæ poci¹gniêta do odpowiedzialnoœci za ka¿de oœwiadczenie zawarte w niniejszym dokumencie, które wprowadza w b³¹d, jest niezgodne ze stanem faktycznym lub niespójne z odpowiednimi czêœciami prospektu emisyjnego UCITS.;False
421;13;mo¿e zostaæ poci¹gniêta do odpowiedzialnoœci za ka¿de oœwiadczenie zawarte w niniejszym dokumencie, które wprowadza w b³¹d, jest niezgodne ze stanem faktycznym lub niespójne z odpowiednimi czêœciami prospektu emisyjnego UCITS.;False
422;13;mo¿e zostaæ poci¹gniêta do odpowiedzialnoœci za ka¿de oœwiadczenie zawarte w niniejszym dokumencie, które wprowadza w b³¹d, jest niezgodne ze stanem faktycznym lub niespójne z odpowiednimi czêœciami prospektu emisyjnego UCITS.;False
423;13;mo¿e zostaæ poci¹gniêta do odpowiedzialnoœci za ka¿de oœwiadczenie zawarte w niniejszym dokumencie, które wprowadza w b³¹d, jest niezgodne ze stanem faktycznym lub niespójne z odpowiednimi czêœciami prospektu emisyjnego UCITS.;False
424;13;mo¿e zostaæ poci¹gniêta do odpowiedzialnoœci za ka¿de oœwiadczenie zawarte w niniejszym dokumencie, które wprowadza w b³¹d, jest niezgodne ze stanem faktycznym lub niespójne z odpowiednimi czêœciami prospektu emisyjnego UCITS.;False
425;13;mo¿e zostaæ poci¹gniêta do odpowiedzialnoœci za ka¿de oœwiadczenie zawarte w niniejszym dokumencie, które wprowadza w b³¹d, jest niezgodne ze stanem faktycznym lub niespójne z odpowiednimi czêœciami prospektu emisyjnego UCITS.;False
426;13;mo¿e zostaæ poci¹gniêta do odpowiedzialnoœci za ka¿de oœwiadczenie zawarte w niniejszym dokumencie, które wprowadza w b³¹d, jest niezgodne ze stanem faktycznym lub niespójne z odpowiednimi czêœciami prospektu emisyjnego UCITS.;False
427;13;mo¿e zostaæ poci¹gniêta do odpowiedzialnoœci za ka¿de oœwiadczenie zawarte w niniejszym dokumencie, które wprowadza w b³¹d, jest niezgodne ze stanem faktycznym lub niespójne z odpowiednimi czêœciami prospektu emisyjnego UCITS.;False
428;13;mo¿e zostaæ poci¹gniêta do odpowiedzialnoœci za ka¿de oœwiadczenie zawarte w niniejszym dokumencie, które wprowadza w b³¹d, jest niezgodne ze stanem faktycznym lub niespójne z odpowiednimi czêœciami prospektu emisyjnego UCITS.;False
429;13;mo¿e zostaæ poci¹gniêta do odpowiedzialnoœci za ka¿de oœwiadczenie zawarte w niniejszym dokumencie, które wprowadza w b³¹d, jest niezgodne ze stanem faktycznym lub niespójne z odpowiednimi czêœciami prospektu emisyjnego UCITS.;False
430;13;mo¿e zostaæ poci¹gniêta do odpowiedzialnoœci za ka¿de oœwiadczenie zawarte w niniejszym dokumencie, które wprowadza w b³¹d, jest niezgodne ze stanem faktycznym lub niespójne z odpowiednimi czêœciami prospektu emisyjnego UCITS.;False
431;13;mo¿e zostaæ poci¹gniêta do odpowiedzialnoœci za ka¿de oœwiadczenie zawarte w niniejszym dokumencie, które wprowadza w b³¹d, jest niezgodne ze stanem faktycznym lub niespójne z odpowiednimi czêœciami prospektu emisyjnego UCITS.;False
432;13;mo¿e zostaæ poci¹gniêta do odpowiedzialnoœci za ka¿de oœwiadczenie zawarte w niniejszym dokumencie, które wprowadza w b³¹d, jest niezgodne ze stanem faktycznym lub niespójne z odpowiednimi czêœciami prospektu emisyjnego UCITS.;False
433;13;mo¿e zostaæ poci¹gniêta do odpowiedzialnoœci za ka¿de oœwiadczenie zawarte w niniejszym dokumencie, które wprowadza w b³¹d, jest niezgodne ze stanem faktycznym lub niespójne z odpowiednimi czêœciami prospektu emisyjnego UCITS.;False
434;13;mo¿e zostaæ poci¹gniêta do odpowiedzialnoœci za ka¿de oœwiadczenie zawarte w niniejszym dokumencie, które wprowadza w b³¹d, jest niezgodne ze stanem faktycznym lub niespójne z odpowiednimi czêœciami prospektu emisyjnego UCITS.;False
435;13;mo¿e zostaæ poci¹gniêta do odpowiedzialnoœci za ka¿de oœwiadczenie zawarte w niniejszym dokumencie, które wprowadza w b³¹d, jest niezgodne ze stanem faktycznym lub niespójne z odpowiednimi czêœciami prospektu emisyjnego UCITS.;False
436;13;mo¿e zostaæ poci¹gniêta do odpowiedzialnoœci za ka¿de oœwiadczenie zawarte w niniejszym dokumencie, które wprowadza w b³¹d, jest niezgodne ze stanem faktycznym lub niespójne z odpowiednimi czêœciami prospektu emisyjnego UCITS.;False
437;13;mo¿e zostaæ poci¹gniêta do odpowiedzialnoœci za ka¿de oœwiadczenie zawarte w niniejszym dokumencie, które wprowadza w b³¹d, jest niezgodne ze stanem faktycznym lub niespójne z odpowiednimi czêœciami prospektu emisyjnego UCITS.;False
438;13;mo¿e zostaæ poci¹gniêta do odpowiedzialnoœci za ka¿de oœwiadczenie zawarte w niniejszym dokumencie, które wprowadza w b³¹d, jest niezgodne ze stanem faktycznym lub niespójne z odpowiednimi czêœciami prospektu emisyjnego UCITS.;False
439;13;mo¿e zostaæ poci¹gniêta do odpowiedzialnoœci za ka¿de oœwiadczenie zawarte w niniejszym dokumencie, które wprowadza w b³¹d, jest niezgodne ze stanem faktycznym lub niespójne z odpowiednimi czêœciami prospektu emisyjnego UCITS.;False
440;13;mo¿e zostaæ poci¹gniêta do odpowiedzialnoœci za ka¿de oœwiadczenie zawarte w niniejszym dokumencie, które wprowadza w b³¹d, jest niezgodne ze stanem faktycznym lub niespójne z odpowiednimi czêœciami prospektu emisyjnego UCITS.;False
441;13;mo¿e zostaæ poci¹gniêta do odpowiedzialnoœci za ka¿de oœwiadczenie zawarte w niniejszym dokumencie, które wprowadza w b³¹d, jest niezgodne ze stanem faktycznym lub niespójne z odpowiednimi czêœciami prospektu emisyjnego UCITS.;False
442;13;mo¿e zostaæ poci¹gniêta do odpowiedzialnoœci za ka¿de oœwiadczenie zawarte w niniejszym dokumencie, które wprowadza w b³¹d, jest niezgodne ze stanem faktycznym lub niespójne z odpowiednimi czêœciami prospektu emisyjnego UCITS.;False
443;13;mo¿e zostaæ poci¹gniêta do odpowiedzialnoœci za ka¿de oœwiadczenie zawarte w niniejszym dokumencie, które wprowadza w b³¹d, jest niezgodne ze stanem faktycznym lub niespójne z odpowiednimi czêœciami prospektu emisyjnego UCITS.;False
444;13;mo¿e zostaæ poci¹gniêta do odpowiedzialnoœci za ka¿de oœwiadczenie zawarte w niniejszym dokumencie, które wprowadza w b³¹d, jest niezgodne ze stanem faktycznym lub niespójne z odpowiednimi czêœciami prospektu emisyjnego UCITS.;False
445;13;mo¿e zostaæ poci¹gniêta do odpowiedzialnoœci za ka¿de oœwiadczenie zawarte w niniejszym dokumencie, które wprowadza w b³¹d, jest niezgodne ze stanem faktycznym lub niespójne z odpowiednimi czêœciami prospektu emisyjnego UCITS.;False
446;13;mo¿e zostaæ poci¹gniêta do odpowiedzialnoœci za ka¿de oœwiadczenie zawarte w niniejszym dokumencie, które wprowadza w b³¹d, jest niezgodne ze stanem faktycznym lub niespójne z odpowiednimi czêœciami prospektu emisyjnego UCITS.;False
447;13;mo¿e zostaæ poci¹gniêta do odpowiedzialnoœci za ka¿de oœwiadczenie zawarte w niniejszym dokumencie, które wprowadza w b³¹d, jest niezgodne ze stanem faktycznym lub niespójne z odpowiednimi czêœciami prospektu emisyjnego UCITS.;False
448;13;mo¿e zostaæ poci¹gniêta do odpowiedzialnoœci za ka¿de oœwiadczenie zawarte w niniejszym dokumencie, które wprowadza w b³¹d, jest niezgodne ze stanem faktycznym lub niespójne z odpowiednimi czêœciami prospektu emisyjnego UCITS.;False
449;13;mo¿e zostaæ poci¹gniêta do odpowiedzialnoœci za ka¿de oœwiadczenie zawarte w niniejszym dokumencie, które wprowadza w b³¹d, jest niezgodne ze stanem faktycznym lub niespójne z odpowiednimi czêœciami prospektu emisyjnego UCITS.;False
450;13;mo¿e zostaæ poci¹gniêta do odpowiedzialnoœci za ka¿de oœwiadczenie zawarte w niniejszym dokumencie, które wprowadza w b³¹d, jest niezgodne ze stanem faktycznym lub niespójne z odpowiednimi czêœciami prospektu emisyjnego UCITS.;False
451;13;mo¿e zostaæ poci¹gniêta do odpowiedzialnoœci za ka¿de oœwiadczenie zawarte w niniejszym dokumencie, które wprowadza w b³¹d, jest niezgodne ze stanem faktycznym lub niespójne z odpowiednimi czêœciami prospektu emisyjnego UCITS.;False
452;13;mo¿e zostaæ poci¹gniêta do odpowiedzialnoœci za ka¿de oœwiadczenie zawarte w niniejszym dokumencie, które wprowadza w b³¹d, jest niezgodne ze stanem faktycznym lub niespójne z odpowiednimi czêœciami prospektu emisyjnego UCITS.;False
453;13;mo¿e zostaæ poci¹gniêta do odpowiedzialnoœci za ka¿de oœwiadczenie zawarte w niniejszym dokumencie, które wprowadza w b³¹d, jest niezgodne ze stanem faktycznym lub niespójne z odpowiednimi czêœciami prospektu emisyjnego UCITS.;False
454;13;mo¿e zostaæ poci¹gniêta do odpowiedzialnoœci za ka¿de oœwiadczenie zawarte w niniejszym dokumencie, które wprowadza w b³¹d, jest niezgodne ze stanem faktycznym lub niespójne z odpowiednimi czêœciami prospektu emisyjnego UCITS.;False
455;13;mo¿e zostaæ poci¹gniêta do odpowiedzialnoœci za ka¿de oœwiadczenie zawarte w niniejszym dokumencie, które wprowadza w b³¹d, jest niezgodne ze stanem faktycznym lub niespójne z odpowiednimi czêœciami prospektu emisyjnego UCITS.;False
456;13;mo¿e zostaæ poci¹gniêta do odpowiedzialnoœci za ka¿de oœwiadczenie zawarte w niniejszym dokumencie, które wprowadza w b³¹d, jest niezgodne ze stanem faktycznym lub niespójne z odpowiednimi czêœciami prospektu emisyjnego UCITS.;False
457;13;mo¿e zostaæ poci¹gniêta do odpowiedzialnoœci za ka¿de oœwiadczenie zawarte w niniejszym dokumencie, które wprowadza w b³¹d, jest niezgodne ze stanem faktycznym lub niespójne z odpowiednimi czêœciami prospektu emisyjnego UCITS.;False
458;13;mo¿e zostaæ poci¹gniêta do odpowiedzialnoœci za ka¿de oœwiadczenie zawarte w niniejszym dokumencie, które wprowadza w b³¹d, jest niezgodne ze stanem faktycznym lub niespójne z odpowiednimi czêœciami prospektu emisyjnego UCITS.;False
459;13;mo¿e zostaæ poci¹gniêta do odpowiedzialnoœci za ka¿de oœwiadczenie zawarte w niniejszym dokumencie, które wprowadza w b³¹d, jest niezgodne ze stanem faktycznym lub niespójne z odpowiednimi czêœciami prospektu emisyjnego UCITS.;False
460;13;mo¿e zostaæ poci¹gniêta do odpowiedzialnoœci za ka¿de oœwiadczenie zawarte w niniejszym dokumencie, które wprowadza w b³¹d, jest niezgodne ze stanem faktycznym lub niespójne z odpowiednimi czêœciami prospektu emisyjnego UCITS.;False
461;13;mo¿e zostaæ poci¹gniêta do odpowiedzialnoœci za ka¿de oœwiadczenie zawarte w niniejszym dokumencie, które wprowadza w b³¹d, jest niezgodne ze stanem faktycznym lub niespójne z odpowiednimi czêœciami prospektu emisyjnego UCITS.;False
462;13;mo¿e zostaæ poci¹gniêta do odpowiedzialnoœci za ka¿de oœwiadczenie zawarte w niniejszym dokumencie, które wprowadza w b³¹d, jest niezgodne ze stanem faktycznym lub niespójne z odpowiednimi czêœciami prospektu emisyjnego UCITS.;False
463;13;mo¿e zostaæ poci¹gniêta do odpowiedzialnoœci za ka¿de oœwiadczenie zawarte w niniejszym dokumencie, które wprowadza w b³¹d, jest niezgodne ze stanem faktycznym lub niespójne z odpowiednimi czêœciami prospektu emisyjnego UCITS.;False
464;13;mo¿e zostaæ poci¹gniêta do odpowiedzialnoœci za ka¿de oœwiadczenie zawarte w niniejszym dokumencie, które wprowadza w b³¹d, jest niezgodne ze stanem faktycznym lub niespójne z odpowiednimi czêœciami prospektu emisyjnego UCITS.;False
465;13;mo¿e zostaæ poci¹gniêta do odpowiedzialnoœci za ka¿de oœwiadczenie zawarte w niniejszym dokumencie, które wprowadza w b³¹d, jest niezgodne ze stanem faktycznym lub niespójne z odpowiednimi czêœciami prospektu emisyjnego UCITS.;False
